Name,Phone Number
El Asomante Bar,(787) 555-5555
Adriana's Restaurant,(787) 929-9478
Pizzería Corre Caminos,(787) 839-7500
Antonino's Pizza,(787) 271-4031
Panadería Los Torres,(787) 558-0039
Sugar Rush Piraguas,(939) 377-1687
"La Cafeteria Y Rest. ""El Estudiante""",(787) 402-3172
OCEANSIDESEAFOODANDGRILL,(939) 335-8140
Con To' El Peso Food Truck,(787) 934-1103
Punto G - Kiosko #3,(787) 382-4276
El Viajero,(225) 266-6999
El Rancho RT,(939) 249-6284
Snack Time,(787) 929-7665
El Gallo Pinto,(787) 399-8974
Rene's BBQ,(787) 866-3125
Alcapurrias El Exito,(787) 207-4309
El Trailer de Mary,(787) 932-2675
Agua Salada Bar & Tapas,(787) 421-3320
Burger King,(787) 803-7085
Hecho en Casa,(787) 866-8900
El Tenedor de Mario,(787) 417-0153
Pick-A-Qui,(939) 327-1649
Prime Market,(787) 803-8383
Yadiniziel Nutrition,(939) 732-1453
El Gustito Bucanero,(787) 341-1512
La Terraza de Lila,(787) 839-0557
El Suarito,(787) 864-1820
Tazza D' Oro Caffè,(787) 694-7042
Las Casitas Grill Restaurant,(787) 686-6555
El Borrego by Street Market PR,(787) 839-0239
La Pared,(787) 839-4508
Jorge's Pinchos,(787) 487-3480
KFC,(787) 271-7026
Los Lirios,(787) 388-4772
Cuchilandia,(787) 864-2862
Gota a Gota Café,(787) 485-2054
Subway,(787) 271-5300
Tres Placeres,(787) 694-8999
Metropol Restaurant,(787) 970-1000
Nueve 46 cuisine,(787) 515-4182
Puerto Rico Premium Outlets,(787) 846-5300
Restaurante Merced,(939) 333-1803
Old West Town Restaurant,(787) 369-3809
Pa' Picar,(787) 846-4806
Panakeia,(787) 822-5656
El Bohio del Gran Pescador,(787) 413-9931
Coco Mar Bar & Food,(939) 253-4888
Chili's Grill & Bar,(787) 846-1000
Kapi-Kapi Bar & Grill,(787) 564-1903
Olive Garden Italian Restaurant,(787) 970-8747
Gustitos al Pilón,(939) 279-9906
El Timonel,(787) 413-9950
A La Brasa,(239) 785-6237
El pínchero sin nombre,(787) 379-2384
El Calzon De Pucho,(787) 329-2886
Casa Blanca Pete,(787) 605-5459
Zarapes,(787) 664-1140
Hijole Cocina Mexicana Barceloneta,(787) 436-5481
El Palancu,(787) 549-6287
El Viejo Babo,(787) 970-2714
Sabor de Costa,(939) 263-0995
Piscos Bar ~n~ Restaurant,(787) 344-8901
Tsunami Beach Burgers N fish,(787) 484-6036
La Vuelta Nutrition Club,(939) 240-3471
La Llave del Mar,(787) 444-3659
Ponderosa,(787) 970-3614
Buffealo Wings,(787) 613-7898
Rise Up Coffee Shop and Bistro,(939) 245-7829
Febles Kitchen,(787) 433-8866
New Flavor China,(787) 623-4635
Fortune China,(787) 846-0055
El Criollo B.B.Q.,(939) 496-4549
Are you hungry?,(787) 663-2140
El Vago Taquería & Bar,(787) 549-1436
Tu Bowl,(939) 244-5606
Hot Potato (Premium Outlets),(787) 256-3447
Rosquillas Artesás,(939) 240-7321
Mojitos on the road,(939) 417-0136
The Taco Maker,(787) 846-0925
La cócoras pinchos,(787) 810-9247
Marco's Pizza,(787) 710-9300
El Lasañon D'Pucho,(787) 509-0915
Luis & Jacky's Pizza,(787) 515-5664
Don Pez Bar & Tapas,(787) 640-6400
Açai Express,(787) 430-1098
TAPTC Pizzeria & Bistro,(787) 846-6300
Car's Pizza,(787) 919-4254
Chonas Cafe,(787) 237-7435
Punto Marino,(787) 949-1961
IHOP,(787) 970-3434
Quique BBQ,(787) 857-3185
El Criollito,(939) 252-3465
Holly's Pizza,(787) 857-5952
Collyn Sport Bar & Rest.,(939) 261-7571
Pa’ Viejo Sport Bar,(787) 685-2083
Restaurant Tu Amigo,(939) 332-9654
La Guarida Del Panda Bar & Grill,(939) 290-6238
El Mofongo Restaurant,(787) 857-0060
LA CABAÑA DEL KVERNICOLA,(939) 545-6451
PIKILOS Bar & Restaurant,(787) 675-7595
Mi Jaragual,(787) 672-3016
Rancho BBQ nd Grill,(787) 422-6669
El Viejo Vagón Sport Bar,(939) 416-3712
Chef’s Soul Kitchen and Wine,(787) 695-3201
COORS LIGHT la jambergera 152 BEER & Food,(787) 374-9413
Philadelphia Bar & Grill,(787) 699-8645
Sol y Luna Bar & Restaurant,(787) 222-3648
Pica D To Bar & Grill,(787) 615-1554
Taberna Barbaridad,(787) 381-4799
The Kingshouse,(939) 415-8547
Monstruo De Las Tripletas,(787) 321-4568
Jr. BBQ,(787) 943-3854
Hamberguera El Cañon,(787) 318-7989
Kmilas Bakery,(787) 857-0311
Elisa by Jitsali,(787) 662-5661
El Mojito 771 Bar & Restaurant,(787) 410-7131
Canitos Pinchos,(787) 943-2569
Lechonera Malave,(787) 923-7619
Li Kent,(787) 857-1453
Cosecha Barra.Cocina.Pizza,(787) 857-5959
Pitirre Cafè Barranquitas,(939) 228-4665
Sabrosura,(939) 289-1214
El Que Te Dije‼️ Bar & Grill,(939) 456-2214
La Resaca,(787) 342-5229
Hacienda El Palmar De Barranquitas,(787) 568-8349
EL CANGRY De Las Tripletas,(939) 256-3747
Rodriguez Bakery,(787) 407-0729
Pregunte Aquí,(939) 270-6554
El Vacilon Bar And Grill,(787) 518-3240
Alelolai! Bar & Grill,(939) 545-8918
"Chino Jíbaro, Barranquitas",(787) 702-0402
Kiki's Pizza,(787) 857-2960
Alzacopas Wine & Bar,(787) 613-4063
Delirios Steak & Sea food,(939) 312-4930
Starlyn Grill & Seafood,(787) 368-3652
El Nido Bayamón,(787) 705-9221
Don Viejo Barra & Cocina,(787) 231-7504
LongHorn Steakhouse,(787) 778-0880
El Platanal( Bayamón),(787) 200-7611
Casita Martell,(787) 279-2438
El Rincón,(787) 237-8322
Doña Ana,(787) 779-7000
Mejor Aquí,(787) 619-6453
La Casita de Ingrid,(787) 662-2132
Skillet Restaurant Bar & Grill,(787) 998-4433
La Lomita,(787) 787-2200
Rest El Pollito,(787) 785-9520
Kiosko El Original (Seafood Restaurant),(787) 220-4878
El Bori,(787) 778-9800
Alejandro's Restaurant,(787) 200-9554
Sabores Gourmet Criollo Restaurant,(787) 998-6982
Los Checos,(787) 460-3677
"Hornofino Los Filtros, Bayamón",(787) 708-6633
Mimi's BBQ,(787) 730-1881
El Fogón,(939) 405-7373
Grillin,(787) 455-6309
Campo Viejo,(787) 599-1315
Sabor a Gloria Restaurante,(787) 626-9793
La Fondita de Leo,(787) 798-7375
El Chillis Dog El Original,(787) 568-1787
Burgers & Ribs,(787) 936-0710
El Mesón Sandwiches (Plaza Río Bayamón),(787) 236-0869
Majadito Grill & Restaurant,(939) 337-0183
Chaplin's Café,(787) 979-9149
La Casa Del Joito,(787) 593-6345
Palacio de la Pizza,(787) 785-4135
El Bayu De Nolo,(787) 428-9226
Dipea Wings Bayamón,(939) 289-3288
Ming Wah Rest,(787) 740-2113
Aquí está mi pana,(787) 993-4121
China Delicioso,(787) 778-2006
Emidian Restaurant,(787) 798-4948
Olive Garden Italian Restaurant,(787) 395-7044
Nieves BBQ,(939) 451-5838
Árepon,(939) 881-5187
La Parrilla Argentina,(787) 523-6205
La Casita de Tita,(787) 648-9993
La Curva de María,(787) 662-6125
BONANZAPR,(787) 288-1777
Al Gustito by Brad,(939) 313-0370
Don Pez Bar & Tapas,(787) 421-9922
Applebee's Grill + Bar,(939) 225-2045
Los Quesitos,(787) 361-9811
Big Genius Pizza,(787) 787-4076
El Mercado de Bayamón,(787) 780-5552
La Tasca Forestal,(787) 206-3079
Piñones del Sopapo,(787) 406-6290
El Troquero,(787) 998-4490
Sake,(939) 330-5588
El Mesón Sandwiches (Rexville),(787) 797-5077
Pa’Ky o Pa’Ka,(787) 988-5230
Saboreo,(787) 470-8080
Waffle's Town,(939) 337-0876
La Chingona Taquería,(787) 993-1424
Starlyn Grill & Seafood #2,(939) 258-8890
Los Gorditos,(787) 798-3457
Tijuana's Bar & Grill,(787) 476-7332
Chinofongo,(939) 330-5555
Robles Burger,(787) 925-5552
Hacienda Carrión Café de Altura,(787) 688-4949
Pa'l Takero,(787) 985-0028
Colala Buffet,(787) 797-8333
Chili's Grill & Bar,(787) 799-2880
Mom and Dad's Cafe,(787) 279-5904
Mi Café,(787) 946-1215
Master BBQ,(787) 786-3232
La Familia Sport Bar & Café,(787) 780-8582
Magic Pizza,(787) 799-3823
Hamburguesería La Local,(939) 204-0917
ANTKO BBQ,(939) 440-4033
Abby's Pizza,(787) 799-6411
Kikiriki BBQ,(939) 289-0273
Palacio City,(939) 205-2828
LE SWEET PATISSERIE,(787) 607-3143
Los Monchis de Chavito,(787) 910-4481
San Telmo Pizzería,(939) 337-1002
Golden Wok,(787) 279-0188
Tropical Bakery,(787) 730-1961
Rabiosaspr,(787) 943-8019
La Cocina de Doña Elisa,(787) 612-0012
YUE LAI COMIDA CHINESE RESTAURANT,(787) 269-5858
Fresh And Fancy,(787) 799-2125
Good Vibes Place,(787) 671-7669
Big China,(787) 799-9663
López Burger,(787) 730-6098
Royal China,(787) 786-6586
Oscar's Restaurant,(787) 979-1322
El Corozal,(787) 288-0202
Campo Bravo,(787) 501-7248
12 Onzas PR,(787) 425-0212
Chili's Grill & Bar,(787) 730-1009
Baby Bull Steak House,(787) 798-6555
El restaurante-cierracocinAmi no antesdelas10PM,(787) 786-8503
H3 Gastro Bar,(787) 503-3323
El Cubanito Sea Food,(787) 547-6375
Bambú Burger,(787) 786-9379
El Cangri Burger,(787) 481-5808
Denny's,(787) 740-6264
El Diamante Restaurant,(787) 942-0707
Martin's BBQ,(787) 946-0933
Afrikas Restaurant & Grill,(787) 460-1145
Luis Pizza Palace,(787) 785-0446
La Lata Bayamón,(787) 786-8503
Leñas Pizza Bar and Grill,(787) 705-0325
El Mesón Sandwiches,(787) 269-3896
El Colorista,(787) 224-8855
The Perfect Tray PR,(787) 666-8060
Restaurante y Panadería Casabe,(787) 998-7806
Casa China,(787) 251-0902
Antojitos Veganos,(787) 400-8435
Prosecco Bistro & Gastrobar,(787) 501-7248
La Pendejá,(939) 260-2222
Gauchos,(787) 287-1000
McDonald's,(787) 740-8190
Sazon Cocina Criolla Bayamon,(787) 948-7000
Nagasaki,(787) 786-6396
Historias y un Café,(787) 545-1515
Burrillos Bayamón,(787) 567-0202
Silver River,(787) 780-3620
Azuquita,(787) 200-8366
El Rincón Vasco,(787) 798-3800
Escondite Rest. Wings & Beers,(939) 232-4561
Chili's Grill & Bar,(787) 795-5258
Chili's,(787) 778-8811
The New Oscar's,(787) 225-5017
Mountain Side Patio,(787) 310-3675
Martin's BBQ,(787) 798-1234
Chick-fil-A,(732) 861-8943
Tripletas Los Hermanos,(787) 242-4656
Hiro Teppanyaki & Sushi Bar,(787) 795-5300
Popeyes Louisiana Kitchen,(787) 780-2554
El Meson Sandwiches (Plaza del Sol),(787) 778-0075
Dave & Buster's Bayamon,(787) 545-7159
La Patrona,(787) 798-3313
Pasta To Go,(787) 785-3305
Frescura Vegan Kitchen,(787) 631-1166
Los Pioneros,(787) 993-4131
Bahama Buck's Bayamon,(787) 966-7663
Ruby’s Cafe,(787) 667-1151
Cafetería Maggie,(787) 228-2637
IHOP,(787) 545-8804
Francis Café,(787) 415-8960
Phoviet,(787) 939-4111
José Sea Food,(787) 784-3815
Pitirre Café Bayamón,(939) 409-9516
Lotus,(787) 516-1406
Casa de al Lao,(787) 390-0771
Rico China,(787) 963-0808
Snack & Go Puerto Rico,(787) 593-8282
Martin's BBQ,(787) 362-6969
Sullivan's BBQ,(787) 903-5665
Marco's Pizza,(787) 665-7002
Lemonicious PR,(787) 940-0040
Lokales,(787) 998-3939
Burger King,(787) 945-1157
The Lion Restaurant,(939) 336-0501
Pizza Hut,(787) 795-7474
Al Toque Food Truck,(939) 269-7670
Don Nieves B.B.Q.,(787) 275-1745
El Sazón De Beny,(787) 484-7546
Subway,(787) 966-7007
Wendy's,(787) 792-2001
The BRGR Shop Torrimar,(787) 247-2930
East Asian Bistro,(787) 620-8088
Callejeros @ Suchville,(939) 438-0388
Hijole Cocina Mexicana Guaynabo,(787) 354-7708
Buns Burger Shop,(787) 731-7777
Subway,(787) 999-2030
Subway,(787) 719-9011
Our House Rest & Bar,(787) 273-7777
Stuffed Avocado Shop,(787) 303-1114
Nagoya,(787) 995-7267
Arvore,(787) 512-6491
Punto Criollo,(787) 936-2323
Kuerito Station,(787) 985-0066
Rafa Sea Food,(787) 636-0008
Caminito,(787) 705-7895
El Jangiri Poke Bowls,(939) 304-8882
Umai,(787) 707-1800
Los Clementes,(787) 415-7183
La Doña,(787) 793-8014
Wings & Fries Co. - Guaynabo,(787) 961-6061
Tacolandia,(787) 789-0303
La Cabaña,(787) 784-8484
Dumpling Asahi,(939) 288-9866
Chili's,(787) 720-3094
CarniVino Trattoria & Butcher’s Shop,(787) 998-2111
Casita Mexicana,(787) 790-7755
Millie's Place,(787) 784-3488
Hoy Como Ayer,(939) 287-6105
Hacienda Perichi,(787) 652-3155
Dylan’s Grill House,(787) 476-1103
Sabor N' Serio,(939) 394-7503
RESTAURANTE EL BOHIO,(787) 851-2755
Luna Llena Bar and Grill,(787) 565-0086
El Pirata,(939) 717-2097
Nautica Restaurant,(787) 381-7659
Rock N Go,(787) 808-5028
Amor Amarillo,(787) 673-0801
Salvatore Bistro,(787) 254-5979
Antojos,(787) 851-6535
Costa Brava Restaurant,(787) 212-2121
ROBERTO GASTROTECA,(787) 804-3969
Hoyo 19 Restaurant and Market,(787) 409-0667
El Gatito,(939) 402-0488
El Mesón Sandwiches (Galeria 100),(787) 255-6005
Island View Restaurant,(787) 851-9264
Gustitos,(939) 402-1227
RESTAURANTE PUESTA DEL SOL,(787) 254-5756
Restaurant Cafe Sabana,(787) 255-2911
Antares Caribbean Cuisine,(787) 827-6300
Mereketengue Tacos & Margarita,(939) 349-6511
El Gato Negro,(939) 228-8610
Johanny's Bar & Grill,(787) 951-5978
Church's Chicken,(787) 255-4785
"Jakemate Rest.,Bar & Grill",(787) 220-2713
Comme Torta,(939) 228-3342
The New Jakemate,(787) 220-2713
Restaurant Nueva China,(787) 851-1539
Papa's Pizza,(787) 851-2323
La Muralla China,(787) 851-1574
Viapias too,(939) 497-0706
McDonald's,(787) 748-8200
Burger King,(787) 851-0520
Valmar Cocina Creativa | Coctelería,(787) 900-8685
Terramar,(787) 645-3996
LOS REMOS RESTAURANT,(787) 504-4038
Cabo Beach House,(787) 476-1800
Don Paso Burger Restaurant,(787) 374-7276
Tino's Restaurant,(787) 851-2976
Brisas del Mangó,(787) 422-9149
Cactus Bar and Grill,(787) 652-3533
Bamboleio,(787) 357-7250
El Balcón de Dixon,(787) 254-1248
La Vida Como Es Bar & Grill,(939) 732-4385
Maritimo Restaurant,(787) 254-6677
Sea Side,(787) 530-9764
Cooltura,(787) 383-2878
Lechonera & Restaurant Joyuda,(939) 357-1609
La Catumba Bar & Lechonera,(787) 943-9570
Varadero Seafood & Cuban,(787) 400-1845
El Rinconcito del Sabor by Wendel,(939) 608-4110
101 West Kitchen and Bar,(787) 649-4320
Boho Kitchen,(787) 507-0626
Annie's Place,(787) 254-2553
Rubimar Restaurant,(939) 438-0911
Pika Pika Mexican Restaurant,(787) 851-2440
Santos Bar & Restaurant,(787) 851-8300
Combate rooftop,(939) 305-2964
Pelican's Boquerón,(787) 851-2854
The Copy,(787) 827-8428
Tattoo's Bar & Restaurant,(787) 201-5375
Green Parrot,(787) 382-0926
Rikaturas,(787) 557-3130
De Mi Tierra · Restaurante,(939) 288-5179
Bar Marea,(787) 228-2430
Playero Restaurant,(787) 254-0659
El Rey de los Monchis,(787) 476-1500
Boquerón Bakery,(787) 851-6003
"El Likuar, Boquerón PR",(787) 255-3300
La Casita del Dulce Desayuno,(787) 627-1394
El Tiburon Bar & Grill,(787) 597-6765
Restaurante Cayo Azul,(939) 394-7521
Sazón Mexicano Cantina & Restaurant,(787) 446-5883
Los Chapines,(787) 254-9556
Flavia y Gule,(787) 851-8260
El Rincon Del Olvido,(939) 207-1170
Electric Bar,(939) 248-6302
Parada Cuesta Blanca Restaurant,(939) 640-6390
Cafe Guasaby,(939) 525-0162
Tacos & Flowers,(787) 659-4691
El Puente Tropical Bar and Rest,(787) 804-3098
La Mancha De Plátano,(787) 960-4700
El Manjar Criollo,(787) 664-8900
GustosCaguas,(787) 951-2999
Romano's Macaroni Grill,(787) 703-0939
Ojalá Restaurant & Bar,(787) 957-2333
Zabore,(787) 379-5140
Jungle Burger and Grill,(787) 585-3032
El After Lounge,(787) 294-5583
Los Gorditos,(787) 744-7975
Creativo Restaurant,(787) 955-2374
PYP Restaurant,(787) 422-6220
Al Dente Caguas,(787) 653-0129
De La Kasa Cuisine,(939) 545-5151
Flor de Caña Eatery & Bar,(787) 653-0311
Xatay Latin Fusion,(939) 371-2451
LongHorn Steakhouse,(787) 905-7055
La Placita Tropical (La Melaza),(787) 653-8292
Metropol Restaurant,(787) 744-5000
La Cueva del Mar Caguas,(787) 886-8000
Sube y Baja,(939) 633-1337
Restaurante El Batey,(787) 533-9412
El Vagón del Búho,(787) 433-1211
Leñas Pizza Bar & Grill Caguas,(787) 305-0056
Mr. Sandwich Bistro,(787) 258-5015
Raices,(787) 258-1570
El Lelolai Rest,(939) 281-0412
Vaca Brava Caguas,(787) 723-3700
Salao Tapas & Bar,(787) 425-0206
Bodega Esquina Gastronómica,(787) 590-5493
Primer Round,(787) 665-7801
Bistro Tartine,(787) 961-4044
El Meson Sándwiches (Plaza Centro Caguas),(787) 224-6339
OMRKT Farm to Table | Shops @ Caguas,(787) 333-4888
México Lindo,(787) 746-9066
FOK Brewing Co- La Cervecería,(939) 437-0365
Restaurante La Hacienda,(787) 286-2450
El Mariachi,(787) 746-1020
Wings & Fries Co. - Caguas,(787) 476-7313
Mexitaly,(787) 949-6607
Antaños 1910,(939) 545-5374
Ponderosa Steakhouse,(787) 743-2123
TX Mexican Grill Cantina TacoXpress,(787) 744-9991
Funche Restaurant,(787) 365-1663
El Artesano Restaurant & Craft,(787) 961-0800
El Grifo,(787) 666-8466
Los cubaniche,(939) 280-5264
La Cagueña bar and grill,(787) 665-1092
Golden Corral Buffet & Grill,(787) 246-7252
Pa’Cuba 1954,(787) 966-7013
Piñangó Asian Bistro,(787) 702-1817
The Butcher’s Block,(939) 945-8348
Winker’s Sport Bar & Grill,(939) 305-7343
Pasapalos Bar,(787) 526-1100
conVIDA Cocktail Lounge,(787) 685-7857
Huevo Frito,(787) 604-6121
Kaffe Haus,(787) 413-8413
El Rancho Restaurant,(787) 665-4968
Ichiban,(787) 903-8696
El Piñal Bar & Restaurant,(787) 258-1496
Los Cerditos,(787) 258-8440
El Gustazo,(939) 366-0666
Obras Restaurant,(787) 747-4688
La Lomita de Charlie,(787) 961-5828
La Matraca Taquería,(787) 934-2993
Wanabí,(787) 747-5954
Rotiz,(787) 993-5432
Lechonera El Jibarito De Chu,(939) 337-8538
Angus Ranch and Co.,(787) 258-8700
Échale Pique,(787) 462-4533
Zona Parrillera,(787) 745-9662
Anafre Fonda Criolla,(787) 507-1111
Los Frescos,(787) 430-1114
Don Ruiz Coffee - Caguas,(787) 723-5400
TABLA ROTA Smoked & Grilled,(787) 428-9989
Carlos BBQ,(787) 653-9292
Lizardi's Cafe,(787) 703-4477
Sra. Papá & Don Elote,(787) 909-3530
La Receta De Mi Abuela,(939) 777-5490
El Sabor de Alexis ...en serio!,(787) 718-0550
Rest La Cabaña Las Dos Banderas,(787) 998-9977
Comida Buena foodtruck,(787) 478-6083
Boca Llena Eatery + Bar,(787) 672-5977
La Terraza d' Jazz,(787) 446-6650
Divo's Tripletas,(787) 507-2694
El Nuevo Bohío,(787) 614-7871
Chilli's Grill & Bar,(787) 703-6464
antojitos by jd,(939) 284-8437
La Mala Idea,(939) 633-8098
Tiempo Libre,(787) 746-4067
El Recetario Gastro Bar,(787) 985-9093
PF Chang's,(787) 746-7901
Aquí es mejor que atrás,(787) 718-6257
La Empalizada,(787) 299-5933
Burritos (Caguas Sur),(787) 956-5002
Cafetería Caguas-Comercial,(787) 743-1550
El Olímpico Camuy,(787) 898-4545
El Fogón de Abuela,(787) 262-0781
La Gorra Del Pelotero,(787) 898-4864
El Caldo,(787) 910-6436
Utopias Café & Rest,(787) 503-5348
"La Bandera ""Rooftop""",(787) 356-6873
El Rincon Del Mar Y Tierra,(787) 517-0805
Backyard Açai,(787) 240-2639
El Punto del Flamingo,(787) 377-6316
Frituras Lole,(787) 388-5135
Panadería El Cafetal,(787) 544-6025
La Propuesta,(787) 512-1244
Potrero y Cafeteria Brisas del Mar,(787) 262-2229
John's Pizza & King of the Cream,(787) 898-5292
Tony's BBQ,(787) 262-6894
Pa’l Pueblo Gastrobar,(787) 908-7997
Good Luck,(787) 898-2970
Flor del Café,(787) 544-3039
Lemon Lab,(787) 225-6221
Sabores del Norte,(939) 416-8616
Tu casita tropical food truck,(787) 345-6499
Los Corderos,(787) 820-5353
Mocambo Bar,(787) 636-8341
A La Plancha,(787) 814-8226
Kosta at Brusi,(787) 948-1995
"Tainos (Ice Cream, Tacos, Cafe)",(939) 258-7905
KAMBUY sport bar y pizzeria JR,(561) 767-6376
Family Spot,(787) 944-4914
El Mesón Sandwiches,(787) 820-9114
Seis27 Cocina Camuyana by Eleez,(787) 910-3981
MR PINCHO,(787) 241-7321
Lechonera Reyes #2,(787) 342-2311
Mexitali,(939) 308-2581
Cafeteria La Nueva Sombra (Agencia Hípica #018),(787) 544-8379
Pizzería Castillo,(787) 262-3081
Pizzería Pajuil Bar & Grill,(787) 609-3558
Don Kikes,(787) 898-9412
Johnny Bravo Pinchos,(787) 696-4338
J's Burger,(939) 451-7855
China Fu War,(787) 680-8080
Church's Chicken,(787) 820-8494
Marco's Pizza,(787) 945-2011
Tweety,(939) 969-9990
Picale’ gallo,(787) 909-6402
Porta Tropical Rest & Bar,(787) 956-0065
Maldo's Pizza,(787) 262-2089
Hot Dog Express Camuy,(787) 566-7752
Wendy's,(787) 792-2001
El Churraskiny,(787) 514-8949
El tropezón del kampo,(787) 262-5103
Club Nutrition Health Fit,(787) 514-2208
El Spot De Las Papas,(939) 287-1530
Carbon Y Leña Restaurant,(787) 229-4596
McDonald's,(787) 820-8878
La Leyenda Restaurant,(787) 430-3396
Victoria Bistro Canovanas,(939) 905-8505
El Vaso Rojo PR,(787) 447-4029
Chupacabras Best Brunch in Canovanas,(787) 313-4046
EL BÚMERAN,(787) 354-5717
Zimple Restaurant & Bar,(787) 886-9665
Campo Mofongo Restaurante,(787) 901-8292
Loiza Valley Bar & Grill,(787) 995-7999
Pasta Vibes,(787) 564-9120
Ceviche Del Valle - Peruvian Style Cuisine,(787) 628-9517
El Pulpo,(939) 642-4363
Bonding Food & Beer Garden - Canovanas,(787) 237-7853
El Meson Sandwiches (The Outlets 66 Mall),(787) 256-5010
Casa Delicias Restaurant,(787) 923-1256
Hacienda y Restaurant El Flamboyán,(787) 586-2111
Pizzería Trattoria Italiana,(787) 688-2647
Pochy’s Place,(787) 998-0090
Los Chorritos Rest & Bar,(787) 452-0759
Karma's Wine Bar & Beer Garden,(939) 371-6545
La Familia,(787) 886-2928
Cilantro Mexican Grill & Cantina,(787) 243-2727
Los Tacos Restaurant,(939) 286-4334
Golden Corral Buffet & Grill,(939) 371-4493
El PRINCIPE DEL CUAJO el ORIGINAL,(787) 365-4048
Pa'l de Cosas,(939) 223-6565
Gourmet China,(787) 256-9271
Tuly's Menu,(939) 223-9467
Church's Chicken,(787) 256-2041
El Nuevo Azteca Restaurant,(939) 338-0963
The Taco Maker,(787) 998-8688
Açaí Express,(787) 690-7889
Pastelillitos,(787) 593-2425
PINCHO EL PUENTE- GUAVA TASTE,(787) 477-0225
Lechonera Carmelo,(787) 240-7793
La Loma Leña,(939) 405-5050
Dulces Antojos,(787) 243-9377
Claje Papa,(787) 319-4555
Yat Sing Chinese Restaurant,(787) 256-7438
Sushi Cloud,(787) 560-0995
Blenny's Pizza,(787) 960-1066
España To Go,(787) 463-8723
Firehouse Subs,(787) 500-2030
Nouvas Pizza Canóvanas,(787) 953-3080
El Carreton,(787) 638-1808
Rosita's Seafood,(787) 469-7655
ROSSINI'S HAMBURGUERS HOMEMADE,(787) 398-0137
LA PLACITA DEL CRUCE,(787) 998-6428
Pizzeria 188 Napolitana,(787) 463-2511
FAMILY PINCHOS,(787) 980-8507
Leñas Xpress,(787) 988-4455
Ciudad China,(787) 886-5777
Kfe Expresso,(787) 528-4045
Caffé la frase,(787) 299-1332
Tijuana’s Bar & Grill,(787) 418-6050
El Rincón de Tata,(787) 662-8991
El Nuevo Rancho,(787) 596-8880
La Resaca,(939) 220-2008
Grande china restaurant,(787) 888-6998
Néctar Restaurant - Puerto Rico,(787) 360-7635
El Océano En Tu Mesa,(939) 216-8152
Terraza Montemar Restaurant,(787) 556-6568
Las Picuas 123 Seafood Restaurant,(787) 953-4200
La Cuestita Grill,(787) 556-2006
Dos Panza Taquería y Cantina,(787) 912-8115
