Name,Address,Rating,User Ratings Total,Place ID,Phone Number,International Phone Number,Website,Opening Hours,Price Level,Business Status,Vicinity,Plus Code,Address Components,Reviews
Añasco Baby Food Center,"507-509 Calle Luis Muñoz Marin, Añasco, 00610, Puerto Rico",4.5,15,,(787) 229-1103,+1 787-229-1103,,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: 8:00 AM – 1:00 PM; Sunday: Closed,,OPERATIONAL,"507-509 Calle Luis Muñoz Marin, Añasco",77CJ7VW4+P9,507-509 (street_number); Calle Luis Muñoz Marin (route); Añasco (locality); Marías (administrative_area_level_2); Añasco (administrative_area_level_1); Puerto Rico (country); 00610 (postal_code),Always willing to help with feeding the girls; The best years after years!; Excellent; ; 
Col. Canario,"7RX8+C7H, PR-402, Añasco, 00610, Puerto Rico",4,2,,,,,Monday: 7:00 AM – 8:00 PM; Tuesday: 7:00 AM – 8:00 PM; Wednesday: 7:00 AM – 8:00 PM; Thursday: 7:00 AM – 8:00 PM; Friday: 7:00 AM – 8:00 PM; Saturday: 7:00 AM – 8:00 PM; Sunday: 8:00 AM – 5:00 PM,,OPERATIONAL,"7RX8+C7H, Puerto Rico 402, Añasco",,7RX8+C7H (plus_code); Puerto Rico 402 (route); Añasco (locality); Hatillo (administrative_area_level_2); Añasco (administrative_area_level_1); Puerto Rico (country); 00610 (postal_code),Excellent!!; family grocery store
Vip Al Natural,"402, km 4.5, Bo Pozo Hondo, Añasco, 00610, Puerto Rico",5,3,,(787) 244-2160,+1 787-244-2160,,Monday: 7:00 – 11:00 AM; Tuesday: 7:00 – 11:00 AM; Wednesday: 7:00 – 11:00 AM; Thursday: 7:00 – 11:00 AM; Friday: 7:00 – 11:00 AM; Saturday: 7:00 – 11:00 AM; Sunday: 7:00 – 11:00 AM,,OPERATIONAL,"402, km 4.5, Bo Pozo Hondo, Añasco",77CJ7RXM+R9,Bo Pozo Hondo (route); Añasco (locality); Piñales (administrative_area_level_2); Añasco (administrative_area_level_1); Puerto Rico (country); 00610 (postal_code),"Excellent place, family atmosphere, I recommend it.; ; "
"Mercado La Familia, Est. 1960","64 C. Daguey, Añasco, 00610, Puerto Rico",5,1,,(787) 826-1283,+1 787-826-1283,,Monday: 7:00 AM – 8:30 PM; Tuesday: 7:00 AM – 8:30 PM; Wednesday: 7:00 AM – 8:30 PM; Thursday: 7:00 AM – 8:30 PM; Friday: 7:00 AM – 8:30 PM; Saturday: 7:00 AM – 8:30 PM; Sunday: 7:00 AM – 8:30 PM,,OPERATIONAL,"64 Calle Daguey, Añasco",77CJ7VM6+5M,64 (street_number); Calle Daguey (route); Añasco (locality); Marías (administrative_area_level_2); Añasco (administrative_area_level_1); Puerto Rico (country); 00610 (postal_code),Great service by employees. Nice little store.
Añasco Plaza,"PR-2 Km. 143.3 Intersection PR 409, Bo. Caracol,00610, Añasco 00610, Puerto Rico",4.6,103,,(787) 600-2267,+1 787-600-2267,https://www.facebook.com/pages/Centro-Comercial-Anasco-Plaza/866541810043594,Monday: 9:00 AM – 7:00 PM; Tuesday: 9:00 AM – 7:00 PM; Wednesday: 9:00 AM – 7:00 PM; Thursday: 9:00 AM – 7:00 PM; Friday: 9:00 AM – 7:00 PM; Saturday: 9:00 AM – 7:00 PM; Sunday: 11:00 AM – 5:00 PM,,OPERATIONAL,"PR-2 Km. 143.3 Intersection PR 409, Bo. Caracol,00610",77CJ7RXR+HQ,Puerto Rico (country); Caracol (administrative_area_level_2); Añasco (administrative_area_level_1); 00610 (postal_code),"Very unusual, but our bread was old crusty not even toasted on our order definitely very old. I’m gonna say maybe one day or more which is very sad because I have ordered another locations in Puerto Rico and never like this. I tried calling the girl and she was very rude, Didn’t want to transfer me to a manager, definitely not what I paid for I ordered Tripleta sub and a italian we Go To The One aguadilla By The Walgreens In The Gas Station and always fresh bread and great costumer service, first time to this location!!! and very disappointed, maybe my review doesn’t matter, but I will never visit the Añasco Location Again Totally unacceptable🤦‍♀️; I live right here at the plaza, however I will say the mayor does not do a very good job of holding the noise ordinance levels here. He lets his municipality workers start blowing with leaf blowers at 5:00 a.m. in the morning disturbing piece which is actually against the law so I give it more of a one-star for the city workers breaking the law written by the governor of Puerto Rico other than them I give it 5 stars. The mayor needs to keep the city workers in check, to the law established for all people; Great shopping center, to go find what you may be looking for. Has a supermarket several fast food restaurants, a Walgreens and many clothing stores. A great Chinese restaurant, which you would love the many different types of of foods they make there:Tang China Restaurant.; very cozy. beautiful; Good variety of stores and services."
Universal bakery supply,"7RFX+G89, PR-109, Añasco, 00610, Puerto Rico",4.8,14,,,,,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: 8:00 AM – 3:00 PM; Sunday: Closed,,OPERATIONAL,"7RFX+G89, Puerto Rico 109, Añasco",,7RFX+G89 (plus_code); Puerto Rico 109 (route); Añasco (locality); Añasco Arriba (administrative_area_level_2); Añasco (administrative_area_level_1); Puerto Rico (country); 00610 (postal_code),"Ready; Excellent treatment, you get everything for repository work. The staff is more than EXCELLENT.; Cordial, Super Good Respect; Everything to make cakes, good price, variety, good service. Local in excellent condition, good protocol to enter the store, very clean.; Everything at a good price. Very good cakes, beautiful decoration, very clean place, excellent service. I recommend it."
Productos ElPlantillero,"107 Cll María Monagas, Añasco, 00610, Puerto Rico",5,1,,(787) 464-7723,+1 787-464-7723,,Monday: 7:30 AM – 2:30 PM; Tuesday: 7:30 AM – 2:30 PM; Wednesday: 7:30 AM – 2:30 PM; Thursday: 7:30 AM – 2:30 PM; Friday: 7:30 AM – 2:30 PM; Saturday: Closed; Sunday: Closed,,OPERATIONAL,"107 Calle María Monagas, Añasco",77CJ7VJ6+VJ,107 (street_number); Calle María Monagas (route); Añasco (locality); Carreras (administrative_area_level_2); Añasco (administrative_area_level_1); Puerto Rico (country); 00610 (postal_code),
Piraguas Tarzan,"7RXG+MWF, PR-402, Añasco, 00610, Puerto Rico",5,1,,,,,Monday: Closed; Tuesday: 11:00 AM – 4:00 PM; Wednesday: 11:00 AM – 4:00 PM; Thursday: 11:00 AM – 4:00 PM; Friday: 11:00 AM – 4:00 PM; Saturday: 11:00 AM – 4:00 PM; Sunday: 11:00 AM – 4:00 PM,,OPERATIONAL,"7RXG+MWF, Puerto Rico 402, Añasco",,7RXG+MWF (plus_code); Puerto Rico 402 (route); Añasco (locality); Piñales (administrative_area_level_2); Añasco (administrative_area_level_1); Puerto Rico (country); 00610 (postal_code),Fantastic and tasty. Great flavors and made with love and care. Would definitely recommend
Pan. Jobys,"7VV3+HP4, Calle Luis Muñoz Marin, Añasco, 00610, Puerto Rico",,,,,,,Monday: 8:00 AM – 6:00 PM; Tuesday: 8:00 AM – 6:00 PM; Wednesday: 8:00 AM – 6:00 PM; Thursday: 8:00 AM – 6:00 PM; Friday: 8:00 AM – 6:00 PM; Saturday: 8:00 AM – 6:00 PM; Sunday: 8:00 AM – 3:00 PM,,OPERATIONAL,"7VV3+HP4, Calle Luis Muñoz Marin, Añasco",,7VV3+HP4 (plus_code); Calle Luis Muñoz Marin (route); Añasco (locality); Marías (administrative_area_level_2); Añasco (administrative_area_level_1); Puerto Rico (country); 00610 (postal_code),
Gonzalez Minimarket,"carretera 401 km 0.7 Barrio Playa P.o. Box 2015, Añasco P.R., Añasco 00610, Puerto Rico",4.5,72,,(787) 826-3141,+1 787-826-3141,,Monday: 7:00 AM – 9:00 PM; Tuesday: 7:00 AM – 9:00 PM; Wednesday: 7:00 AM – 9:00 PM; Thursday: 7:00 AM – 9:00 PM; Friday: 7:00 AM – 9:00 PM; Saturday: 7:00 AM – 9:00 PM; Sunday: 7:00 AM – 5:00 PM,,OPERATIONAL,"carretera 401 km 0.7 Barrio Playa P.o. Box 2015, Añasco P.R.",77CJ7RR6+7C,Añasco P.R. (locality); Playa (administrative_area_level_2); Añasco (administrative_area_level_1); Puerto Rico (country); 00610 (postal_code),"The clerk is a very welcoming young man. Prices are good, mostly reasonable. They have a little bit of everything, including school supplies, hardware and cleaning products.; Cute little store. Great customer service. So nice to us every time we go in there.; Love this place! Everyone is so nice, and the owner helps out the community a lot!; Best place in town,  the owners are great abd charatible people.; Good small community store. Has ATM, and basic convenience items. COLD BEER!"
Supermercado Selectos,"PR-2 Km 143.3, Intersection PR-402, Bo, Añasco 00610, Puerto Rico",4.3,1202,,(787) 826-1626,+1 787-826-1626,,Monday: 6:30 AM – 9:00 PM; Tuesday: 6:30 AM – 9:00 PM; Wednesday: 6:30 AM – 9:00 PM; Thursday: 6:30 AM – 9:00 PM; Friday: 6:30 AM – 9:00 PM; Saturday: 6:30 AM – 9:00 PM; Sunday: 8:00 AM – 6:00 PM,,OPERATIONAL,"PR-2 Km 143.3, Intersection PR-402, Bo",77CJ7RWR+XJ,Caracol (administrative_area_level_2); Añasco (administrative_area_level_1); Puerto Rico (country); 00610 (postal_code),"Best prices on meat out of all the super market chains I've been to on the island thus far. The prices on everything's else are on average about the same.
The store itself is laid out well the isles aren't overly narrow. All in all a very good experience.; Parking is a mess if you are driven a big car or suv make double parking. Well stoked a little bit disorganized. Competive prices all ways crowded best time to go early in the morning or in the night.; Why shop in Rincon? Travel 10 minutes and save 10% or more on your groceries 🤷🏻‍♂️🤷🏻‍♂️🤷🏻‍♂️; Good options at great prices compared to United States. Great selection. Th supermarket was clean, has ample parking. The checkout took some time and they are charging 10 cents a bag.; Nice supermarket, conveniently located. Have most of the basic articles needed. Meats are priced over what I expected, primarily beef. Chicken was well priced. The better ice creams are expensive. Service is good and employees are super nice."
Colmado Y Pan Mi Pueblo,"59 Calle Georgetti, Barceloneta, 00617, Puerto Rico",4.5,121,,(787) 654-6366,+1 787-654-6366,,Monday: 6:00 AM – 7:00 PM; Tuesday: 6:00 AM – 7:00 PM; Wednesday: 6:00 AM – 7:00 PM; Thursday: 6:00 AM – 7:00 PM; Friday: 6:00 AM – 7:00 PM; Saturday: 6:00 AM – 7:00 PM; Sunday: 6:00 AM – 6:00 PM,,OPERATIONAL,"59 Calle Georgetti, Barceloneta",77CMFF46+QV,59 (street_number); Calle Georgetti (route); Barceloneta (locality); Barceloneta (administrative_area_level_2); Barceloneta (administrative_area_level_1); Puerto Rico (country); 00617 (postal_code),"Alwase find what you are looking for.
They have neil, pvc pluming, tools and can food, bake bread. Ect.....; Good place to buy anything you need for your home also great variety of other things; IT's located near Barcelonta's trolley ( bus ) stop. To have any type of sweet while waiting for the trolley.; Small grocery store has a variety of items to choose from and you could also try your luck on the lottery.; Super variables products 😍"
Supermercados Agranel,"CCQC+25W, Cll 11, Garrochales, Barceloneta 00617, Puerto Rico",4.4,45,,,,,Monday: 7:00 AM – 8:00 PM; Tuesday: 7:00 AM – 8:00 PM; Wednesday: 7:00 AM – 8:00 PM; Thursday: 7:00 AM – 8:00 PM; Friday: 7:00 AM – 8:00 PM; Saturday: 7:00 AM – 8:00 PM; Sunday: 7:00 AM – 8:00 PM,,OPERATIONAL,"CCQC+25W, Calle 11, Garrochales",,CCQC+25W (plus_code); Calle 11 (route); Garrochales (locality); Florida Afuera (administrative_area_level_2); Barceloneta (administrative_area_level_1); Puerto Rico (country); 00617 (postal_code),"Every employee is super friendly I made friends with them; Feels like home. So willing to call me when the water arrive. 1000stars!!; Very Cozy, good prices, I like the staff, very Friendly; Great staff, very friendly and tremendous prices.; It is convenient for what it is, but the prices are a bit high on some products."
Walmart Supercenter,"Carr #2 Km 56.6, Barceloneta, 00617, Puerto Rico",4.5,5297,,(787) 970-8100,+1 787-970-8100,https://www.walmart.com/store/2302-barceloneta-pr,Monday: 6:00 AM – 11:00 PM; Tuesday: 6:00 AM – 11:00 PM; Wednesday: 6:00 AM – 11:00 PM; Thursday: 6:00 AM – 11:00 PM; Friday: 6:00 AM – 11:00 PM; Saturday: 6:00 AM – 11:00 PM; Sunday: 6:00 AM – 11:00 PM,1,OPERATIONAL,"Carr #2 Km 56.6, Barceloneta",77CMCCJX+PJ,Barceloneta (locality); Florida Afuera (administrative_area_level_2); Barceloneta (administrative_area_level_1); Puerto Rico (country); 00617 (postal_code),"We come here often, including today, which is the day before a tropical storm is due to arrive. The management and staff deserve the highest praise. Plenty of water still available, at the regular inexpensive price. Employees were all over the place, filling displays, eliminating empty cartons, and helping customers. And the store was immaculate. No wait at the self checkouts, all of which were working fine. A pleasure to ship here. ♿️; I ordered dog food through the app to be picked up, when i arrived to my store in Barceloneta it was very easy to check in, the delivery girl was very polite and didn’t accept any help to pick up the 44 pounds bag, everything was good and perfect except that she wasn’t allowed to accept any tip, it’s our way to appreciate her effort and very good customer service, if i can give more stars i certainly will; Store is big and had a nice selection of clothes and shoes. The fitting room was open and kept very clean. The lines went quickly and social distancing and mask wearing were a priority.; This Walmart is cleaner and better organized than the ones I have seen in the states. The liquor selection is actually pretty good. I really love the express lane which allowed me to get in and out quickly every time I visited.; Love it can find everything you need in one place!"
