Name,Address,Rating,User Ratings Total,Place ID,Phone Number,International Phone Number,Website,Opening Hours,Price Level,Business Status,Vicinity,Plus Code,Address Components,Reviews
Mobil Gas Station,"Ave. Campo Rico Esq. Galicia J, Carolina, 00983, Puerto Rico",4.4,173,,(787) 768-3515,+1 787-768-3515,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,2,OPERATIONAL,"Ave. Campo Rico Esq. Galicia J, Carolina",77CPC29F+M8,Country Club (neighborhood); Carolina (locality); Sabana Abajo (administrative_area_level_2); Carolina (administrative_area_level_1); Puerto Rico (country); 00983 (postal_code),"thanks to all the owners of shell in this time of need keep your gas prices down puerto rico got hit by a big hurrican and your company kept your price on gas low while all orther were high like puma and total and gulf thank you people of puerto rico thank you; Good.grocery, good overall auto service, and the 91 is the Only gas that In being using.; Great gas station in a well positioned place.; Super good gas station and an efficient ful; You can get alcohol and tobacco here as well."
Puma Energy,"92W9+32P, PRI-3, Carolina, 00982, Puerto Rico",4.1,130,,(787) 555-5555,+1 787-555-5555,http://www.pumaenergy.com/,,,OPERATIONAL,"92W9+32P, Interstate PR3, Carolina",,92W9+32P (plus_code); Interstate PR3 (route); San Antón (sublocality_level_1); Carolina (locality); San Antón (administrative_area_level_2); Carolina (administrative_area_level_1); Puerto Rico (country); 00982 (postal_code),"This Spot Has 2 Food Trucks (delicious quick bites); A great place to buy beers and lotto tickets; Mini market
Lotto & Powerball
Car Inspection
Parking available; Everything you can get on the go is here.; Not really a comfortable place to go"
Mobil,"Carr 3, 853 C. Marginal, Carolina, 00987, Puerto Rico",4.2,287,,(787) 276-1887,+1 787-276-1887,https://mobilfuelspr.com/,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,2,OPERATIONAL,"Carr 3, 853 Calle Marginal, Carolina",77CP93F2+RR,853 (street_number); Calle Marginal (route); Carolina (locality); Trujillo Bajo (administrative_area_level_2); Carolina (administrative_area_level_1); Puerto Rico (country); 00987 (postal_code),"was pleasantly surprised by the great service and quality products.

The attendants were friendly and went above and beyond to ensure my visit was smooth.

The prices were reasonable, and the store was well-stocked with everything I needed. Overall, a fantastic experience that exceeded my expectations. I highly recommend this gas station to anyone looking for a reliable and enjoyable fuel stop.; My gas tank was empty, going in a rush to work at 6:30 am ( on Tuesday 7/16/19). Finally find this place and rush to pay inside , but they're closed! An employee was inside waving at me some silly explanation. Many costumers came to the door. She wouldn't open. No frontal explanation, only waving. Everybody had to go to another gas station as they don't have credit card payment options outside. Had to drive back like 5 miles to another place , and made it to work just in time. Can't understand what happened as it was my first time visiting this place. Other costumers said they're normally open at this time of the morning. Whatever, an explanation from the employee would have been nice, not just waving from inside.; This gas station has the most beautiful cashier's. But the owner is the ony shell that dosent lower the gas price , service from staff very good.; Horrible staff, make you scan your own items, and very inattentive. Always on their phones or something that shouldn't be done while working.; Very good service,except for hang out at the door."
TotalEnergies San Antón,"PR-887 Km. 2.0, Carolina, 00987, Puerto Rico",4.2,93,,(787) 648-6352,+1 787-648-6352,https://totalenergies.com.pr/,Monday: 6:00 AM – 10:00 PM; Tuesday: 6:00 AM – 10:00 PM; Wednesday: 6:00 AM – 10:00 PM; Thursday: 6:00 AM – 10:00 PM; Friday: 6:00 AM – 10:00 PM; Saturday: 6:00 AM – 10:00 PM; Sunday: 6:00 AM – 10:00 PM,,OPERATIONAL,"Puerto Rico 887 Km. 2.0, Carolina",77CP92PC+PH,Km. 2.0 (subpremise); Puerto Rico 887 (route); San Antón (sublocality_level_1); Carolina (locality); San Antón (administrative_area_level_2); Carolina (administrative_area_level_1); Puerto Rico (country); 00987 (postal_code),Very  kind people .A guy that works there help me with a tire .Nice guy.; They advertised themself as marbete distribuitors and they aren't. They need to upgrade the add.; Excellent experience with employees assistance and great location.; Great service!; Super
Mobil Gas Station,"C23C+4QH, Cll Parque Asturias, Carolina, 00983, Puerto Rico",4.3,224,,(787) 762-2675,+1 787-762-2675,http://www.shell.com/,Monday: 5:30 AM – 9:30 PM; Tuesday: 5:30 AM – 9:30 PM; Wednesday: 5:30 AM – 9:30 PM; Thursday: 5:30 AM – 9:30 PM; Friday: 5:30 AM – 9:30 PM; Saturday: 5:30 AM – 10:00 PM; Sunday: 5:30 AM – 10:00 PM,2,OPERATIONAL,"C23C+4QH, Calle Parque Asturias, Carolina",,"C23C+4QH (plus_code); Calle Parque Asturias (route); Sabana Abajo, Carolina, Puerto Rico (neighborhood); Carolina (locality); Sabana Abajo (administrative_area_level_2); Carolina (administrative_area_level_1); Puerto Rico (country); 00983 (postal_code)","Very good service . And you can spray wach your car.; Easy access to our hotel so we stopped several times; A normal common, aceptable Gas Station like many others.; good gas station, good service, and good food service 👍; V-power"
TotalEnergies Metropolis,"Martin Gonzalez, Carr. 860 Km. 20, Carolina, 00987, Puerto Rico",4.5,57,,(787) 776-2980,+1 787-776-2980,https://totalenergies.com.pr/,Monday: 6:00 AM – 10:00 PM; Tuesday: 6:00 AM – 10:00 PM; Wednesday: 6:00 AM – 10:00 PM; Thursday: 6:00 AM – 10:00 PM; Friday: 6:00 AM – 10:00 PM; Saturday: 6:00 AM – 10:00 PM; Sunday: 6:00 – 10:00 AM,,OPERATIONAL,"Martin Gonzalez, Carr. 860 Km. 20, Carolina",77CP92C9+86,Km. 20 (subpremise); Martin Gonzalez (point_of_interest); Carr. 860 (route); Martín González (sublocality_level_1); Carolina (locality); Martín González (administrative_area_level_2); Carolina (administrative_area_level_1); Puerto Rico (country); 00987 (postal_code),excellent service by owner. coldest beers in town.; Attended by owner who is a very friendly and compassionate person; Good friendly service.; Good customer service.; home gas
Puma N⁰ 305,"92Q9+JVV, PR-887, Carolina, 00987, Puerto Rico",4,52,,,,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,,OPERATIONAL,"92Q9+JVV, Puerto Rico 887, Carolina",,92Q9+JVV (plus_code); Puerto Rico 887 (route); San Antón (sublocality_level_1); Carolina (locality); San Antón (administrative_area_level_2); Carolina (administrative_area_level_1); Puerto Rico (country); 00987 (postal_code),"Gas station, tire shop, and carwash available  during the day, and almost 24hr tire service!!

Gasolinera, gomera y carwash disponible.
*Gasolinera & Gomera (24hrs); It is now a TEXACO and believe its under new management. coldest beers in the area.; Worst employees in any Puma gas station. Because of the rude, obnoxious and very unprofessional employees I will never spend another dollar at that place.; Car wash is the best in town; Car wash & tire shop available."
Any Time Gas Station,"92XM+V36, Av. José Fidalgo Díaz, Carolina, 00983, Puerto Rico",4.1,23,,(787) 769-1220,+1 787-769-1220,,Monday: Closed; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,,OPERATIONAL,"92XM+V36, Avenida José Fidalgo Díaz, Carolina",,92XM+V36 (plus_code); Avenida José Fidalgo Díaz (route); Sabana Abajo (neighborhood); Carolina (locality); Sabana Abajo (administrative_area_level_2); Carolina (administrative_area_level_1); Puerto Rico (country); 00983 (postal_code),"Not so good; Nice and clean; It has many pumps at the station allowing the flow of vehicles to be fast... I do not recommend coming during peak hours, there are obviously a lot of people and a long line. It also has a variety of essential supplies, Mini Markets and a Subway.; My favorite gas station.  Cheaper gasoline and good establishment.; Clean and the latest price on the market."
Texaco,"Av. 65 de Infantería km 7.6, Carolina, 00987, Puerto Rico",5,1,,,,,,,OPERATIONAL,"Avenida 65 de Infantería km 7.6, Carolina",77CP92W8+7C,km 7.6 (subpremise); Avenida 65 de Infantería (route); San Antón (sublocality_level_1); Carolina (locality); San Antón (administrative_area_level_2); Carolina (administrative_area_level_1); Puerto Rico (country); 00987 (postal_code),"Fast, clean, best price in vicinity"
Ceramica Gas Corp,"C2G6+8G8, Carolina, 00983, Puerto Rico",5,1,,,,,,,OPERATIONAL,"C2G6+8G8, Carolina",,"C2G6+8G8 (plus_code); Sabana Abajo, Carolina, Puerto Rico (neighborhood); Carolina (locality); Sabana Abajo (administrative_area_level_2); Carolina (administrative_area_level_1); Puerto Rico (country); 00983 (postal_code)",
Texaco,"93GJ+JPX, Carretera 3, Canóvanas, Carolina 00987, Puerto Rico",4.3,175,,,,https://www.facebook.com/Texacoloscolobos/,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,,OPERATIONAL,"93GJ+JPX, Carretera 3, Canóvanas",,93GJ+JPX (plus_code); Carretera 3 (route); Canóvanas (locality); Canovanillas (administrative_area_level_2); Carolina (administrative_area_level_1); Puerto Rico (country); 00987 (postal_code),"Big, especially the pumps area. Has a parking area. And the location has Acai Bowls too.; I only to buy a gallon of milk. The ⛽ is not that good, it evaporates too fast in your tank; Very well light it and gives me confident; Good service and store supply; poor gasoline quality.; I use to work here too. They are quick and speak english."
Puma Gas,"Esq carr 887 Av. 65 de Infantería km 10.3, Carolina, 00985, Puerto Rico",,,,,,,,,OPERATIONAL,"Esq carr 887 Avenida 65 de Infantería km 10.3, Carolina",77CP92RC+W9,km 10.3 (subpremise); Esq carr 887 (street_number); Avenida 65 de Infantería (route); San Antón (sublocality_level_1); Carolina (locality); San Antón (administrative_area_level_2); Carolina (administrative_area_level_1); Puerto Rico (country); 00985 (postal_code),
TotalEnergies Av. Roberto Clemente,"Sector, Avenida Roberto Clemente, Carolina, 00985, Puerto Rico",4,51,,(787) 550-1110,+1 787-550-1110,https://totalenergies.com.pr/,Monday: 6:00 AM – 10:00 PM; Tuesday: 6:00 AM – 10:00 PM; Wednesday: 6:00 AM – 10:00 PM; Thursday: 6:00 AM – 10:00 PM; Friday: 6:00 AM – 10:00 PM; Saturday: 6:00 AM – 10:00 PM; Sunday: 6:00 AM – 10:00 PM,,OPERATIONAL,"Sector, Avenida Roberto Clemente, Carolina",77CP92RM+PW,Avenida Roberto Clemente (route); Martín González (sublocality_level_1); Carolina (locality); Martín González (administrative_area_level_2); Carolina (administrative_area_level_1); Puerto Rico (country); 00985 (postal_code),It's a gas station. The experience was as normal as could be expected.; Good people.; Gasoline price is good.; Overall quiet and neat.; The service is excellent and the employees are very friendly.
TotalEnergies Sabana Gardens,"Ave. Campo Rico, Esq, Av. José Fidalgo Díaz, Carolina, 00979, Puerto Rico",4.5,2,,(787) 752-4075,+1 787-752-4075,https://totalenergies.com.pr/,Monday: 6:00 AM – 10:00 PM; Tuesday: 6:00 AM – 10:00 PM; Wednesday: 6:00 AM – 10:00 PM; Thursday: 6:00 AM – 10:00 PM; Friday: 6:00 AM – 10:00 PM; Saturday: 6:00 AM – 10:00 PM; Sunday: 6:00 AM – 10:00 PM,,OPERATIONAL,"Ave. Campo Rico, Esq, Avenida José Fidalgo Díaz, Carolina",77CPC29J+3W,Avenida José Fidalgo Díaz (route); Sabana Abajo (neighborhood); Carolina (locality); Sabana Abajo (administrative_area_level_2); Carolina (administrative_area_level_1); Puerto Rico (country); 00979 (postal_code),Very clean; 
